WEIGHT:	2800	FAIRDROPLOL	RX_MISS:	449015207	VPP_INPUT:	409718272	VPP_DROP:	63723047	VPP_OUTPUT	345995227	TOTAL:	858733479
WEIGHT:	3150	FAIRDROP	RX_MISS:	417004794	VPP_INPUT:	444754176	VPP_DROP:	121296171	VPP_OUTPUT	323458007	TOTAL:	861758970
WEIGHT:	3150	NOFAIRDROP	RX_MISS:	582602904	VPP_INPUT:	263478528	VPP_DROP:	0	VPP_OUTPUT	263478530	TOTAL:	846081432
WEIGHT:	3150	FAIRDROPLOL	RX_MISS:	445464455	VPP_INPUT:	412998912	VPP_DROP:	69140373	VPP_OUTPUT	343858541	TOTAL:	858463367
WEIGHT:	3500	FAIRDROP	RX_MISS:	389568950	VPP_INPUT:	473709568	VPP_DROP:	158832052	VPP_OUTPUT	314877518	TOTAL:	863278518
WEIGHT:	3500	NOFAIRDROP	RX_MISS:	597246099	VPP_INPUT:	249022720	VPP_DROP:	0	VPP_OUTPUT	249022722	TOTAL:	846268819
WEIGHT:	3500	FAIRDROPLOL	RX_MISS:	458170329	VPP_INPUT:	400041728	VPP_DROP:	56941394	VPP_OUTPUT	343100336	TOTAL:	858212057
WEIGHT:	3850	FAIRDROP	RX_MISS:	362180766	VPP_INPUT:	502810112	VPP_DROP:	196309636	VPP_OUTPUT	306500478	TOTAL:	864990878
WEIGHT:	3850	NOFAIRDROP	RX_MISS:	608533585	VPP_INPUT:	236454144	VPP_DROP:	0	VPP_OUTPUT	236454146	TOTAL:	844987729
WEIGHT:	3850	FAIRDROPLOL	RX_MISS:	455285481	VPP_INPUT:	402795008	VPP_DROP:	64603660	VPP_OUTPUT	338191350	TOTAL:	858080489
WEIGHT:	4200	FAIRDROP	RX_MISS:	382267052	VPP_INPUT:	481320192	VPP_DROP:	191253218	VPP_OUTPUT	290066976	TOTAL:	863587244
WEIGHT:	4200	NOFAIRDROP	RX_MISS:	618689406	VPP_INPUT:	224085760	VPP_DROP:	0	VPP_OUTPUT	224085762	TOTAL:	842775166
WEIGHT:	4200	FAIRDROPLOL	RX_MISS:	442080321	VPP_INPUT:	417384960	VPP_DROP:	76009561	VPP_OUTPUT	341375401	TOTAL:	859465281
WEIGHT:	4550	FAIRDROP	RX_MISS:	376861489	VPP_INPUT:	486910720	VPP_DROP:	186950620	VPP_OUTPUT	299960102	TOTAL:	863772209
WEIGHT:	4550	NOFAIRDROP	RX_MISS:	629451338	VPP_INPUT:	213971968	VPP_DROP:	0	VPP_OUTPUT	213971970	TOTAL:	843423306
WEIGHT:	4550	FAIRDROPLOL	RX_MISS:	434206267	VPP_INPUT:	424229120	VPP_DROP:	69082844	VPP_OUTPUT	355146278	TOTAL:	858435387
WEIGHT:	4900	FAIRDROP	RX_MISS:	378624005	VPP_INPUT:	484321280	VPP_DROP:	163206222	VPP_OUTPUT	321115060	TOTAL:	862945285
WEIGHT:	4900	NOFAIRDROP	RX_MISS:	639040555	VPP_INPUT:	203882496	VPP_DROP:	0	VPP_OUTPUT	203882498	TOTAL:	842923051
WEIGHT:	4900	FAIRDROPLOL	RX_MISS:	444441901	VPP_INPUT:	413907200	VPP_DROP:	64661116	VPP_OUTPUT	349246086	TOTAL:	858349101
